word, phonetic
scarlatine, skaʁlatin
sceau, so
sceller, sele
scepticisme, sɛptisism
sceptique, sɛptik
sceptre, sɛptʁ
schismatique, ʃismatik
schisme, ʃism
schiste, ʃist
schisteux, ʃistø
schizophrénie, skizɔfʁeni
schème, ʃɛm
schéma, ʃema
schématique, ʃematik
schématiquement, ʃematikmɑ̃
schématisation, ʃematizasjɔ̃
schématiser, ʃematize
schématisme, ʃematism
sciage, sjaʒ
sciatique, sjatik
scie, si
sciemment, sjamɑ̃
science, sjɑ̃s
scientificité, sjɑ̃tifisite
scientifique, sjɑ̃tifik
scientifiquement, sjɑ̃tifikmɑ̃
scientisme, sjɑ̃tism
scientiste, sjɑ̃tist
scier, sje
scierie, siʁi
scinder, sɛ̃de
scission, sisjɔ̃
scissure, sisyʁ
sciure, sjyʁ
sclérose, skleʁoz
scléroser, skleʁoze
scolaire, skɔlɛʁ
scolarisation, skɔlaʁizasjɔ̃
scolariser, skɔlaʁize
scolarité, skɔlaʁite
scolastique, skɔlastik
scorbut, skɔʁbyt
score, skɔʁ
scorie, skɔʁi
scorpion, skɔʁpjɔ̃
scout, skut
scoutisme, skutism
scribe, skʁib
script, skʁipt
scripter, skʁipte
scripteur, skʁiptœʁ
scripturaire, skʁiptyʁɛʁ
scriptural, skʁiptyʁal
scrofule, skʁɔfyl
scrofuleux, skʁɔfylø
scrotum, skʁɔtɔm
scrupule, skʁypyl
scrupuleusement, skʁypyløzmɑ̃
scrupuleux, skʁypylø
scrutateur, skʁytatœʁ
scruter, skʁyte
scrutin, skʁytɛ̃
sculpter, skylte
sculpteur, skyltœʁ
sculpture, skyltyʁ
scène, sɛn
scélérat, seleʁa
scélératesse, seleʁatɛs
scénario, senaʁjo
scénariste, senaʁist
scénique, senik
se, sə
seau, so
sec, sɛk
second, səɡɔ̃
secondaire, səɡɔ̃dɛʁ
secondairement, səɡɔ̃dɛʁmɑ̃
secondement, səɡɔ̃dmɑ̃
seconder, səɡɔ̃de
secouant, səkwɑ̃
secouer, səkwe
secourable, səkuʁabl
secourir, səkuʁiʁ
secours, səkuʁ
secousse, səkus
secret, səkʁɛ
secrètement, səkʁɛtmɑ̃
secrétaire, səkʁetɛʁ
secrétariat, səkʁetaʁja
secréter, səkʁete
sectaire, sɛktɛʁ
sectarisme, sɛktaʁism
sectateur, sɛktatœʁ
secte, sɛkt
secteur, sɛktœʁ
section, sɛksjɔ̃
sectoriel, sɛktɔʁjɛl
secundo, səgɔ̃do
segment, sɛɡmɑ̃
segmentaire, sɛɡmɑ̃tɛʁ
segmentation, sɛɡmɑ̃tasjɔ̃
seigle, sɛɡl
seigneur, sɛɲœʁ
seigneurial, sɛɲœʁjal
seigneurie, sɛɲœʁi
sein, sɛ̃
seine, sɛn
seing, sɛ̃
seize, sɛz
seizième, sɛzjɛm
sel, sɛl
selle, sɛl
seller, sele
sellette, sɛlɛt
selon, səlɔ̃
semailles, səmaj
semaine, səmɛn
semblable, sɑ̃blabl
semblablement, sɑ̃blabləmɑ̃
semblant, sɑ̃blɑ̃
sembler, sɑ̃ble
semelle, səmɛl
semence, səmɑ̃s
semer, səme
semestre, səmɛstʁ
semi, səmi
semis, səmi
sen, sɛn
senior, senjɔʁ
sens, sɑ̃s/sɑ̃/sɛn
sensation, sɑ̃sasjɔ̃
sensationnel, sɑ̃sasjɔnɛl
sensibilisation, sɑ̃sibilizasjɔ̃
sensibiliser, sɑ̃sibilize
sensibilité, sɑ̃sibilite
sensible, sɑ̃sibl
sensiblement, sɑ̃sibləmɑ̃
sensitif, sɑ̃sitif
sensoriel, sɑ̃sɔʁjɛl
sensu, sɑ̃sy
sensualisme, sɑ̃sɥalism
sensualiste, sɑ̃sɥalist
sensualité, sɑ̃sɥalite
sensuel, sɑ̃sɥɛl
sensé, sɑ̃se
sentence, sɑ̃tɑ̃s
senteur, sɑ̃tœʁ
sentier, sɑ̃tje
sentiment, sɑ̃timɑ̃
sentimental, sɑ̃timɑ̃tal
sentimentalisme, sɑ̃timɑ̃talism
sentimentalité, sɑ̃timɑ̃talite
sentinelle, sɑ̃tinɛl
sentir, sɑ̃tiʁ
seoir, swaʁ
sep, sɛp
sept, sɛt
septembre, sɛptɑ̃bʁ
septennat, sɛptena
septentrional, sɛptɑ̃tʁijɔnal
septicémie, sɛptisemi
septique, sɛptik
septième, sɛtjɛm
septum, sɛptɔm
serbe, sɛʁb
serein, səʁɛ̃
sereinement, səʁɛnmɑ̃
serf, sɛʁf
serge, sɛʁʒ
sergent, sɛʁʒɑ̃
seringue, səʁɛ̃ɡ
serment, sɛʁmɑ̃
sermon, sɛʁmɔ̃
serpent, sɛʁpɑ̃
serpentin, sɛʁpɑ̃tɛ̃
serrage, seʁaʒ
serre, sɛʁ
serrement, sɛʁmɑ̃
serrer, seʁe
serrure, seʁyʁ
serrurerie, seʁyʁʁi
serrurier, seʁyʁje
servage, sɛʁvaʒ
servant, sɛʁvɑ̃
serveur, sɛʁvœʁ
service, sɛʁvis
serviette, sɛʁvjɛt
servile, sɛʁvil
servilement, sɛʁvilmɑ̃
servilité, sɛʁvilite
servir, sɛʁviʁ
serviteur, sɛʁvitœʁ
servitude, sɛʁvityd
ses, se
session, sesjɔ̃
sesterce, sɛstɛʁs
set, sɛt
setier, sətje
seuil, sœj
seul, sœl
seulement, sœlmɑ̃
sevrage, sɛvʁaʒ
sexe, sɛks
sexualité, sɛksɥalite
sexuel, sɛksɥɛl
sexuellement, sɛksɥɛlmɑ̃
sexué, sɛksɥe
shilling, ʃiliŋ
short, ʃɔʁt
show, ʃo
shérif, ʃeʁif
si, si
siamois, sjamwa
sic, sik
siccité, siksite
sicilien, sisiljɛ̃
sida, sida
sidéral, sideʁal
sidérurgie, sideʁyʁʒi
sidérurgique, sideʁyʁʒik
sien, sjɛ̃
sierra, sjeʁa
sieste, sjɛst
sieur, sjœʁ
sifflement, sifləmɑ̃
siffler, sifle
sifflet, siflɛ
sigle, siɡl
signal, siɲal
signalement, siɲalmɑ̃
signaler, siɲale
signalisation, siɲalizasjɔ̃
signataire, siɲatɛʁ
signature, siɲatyʁ
signe, siɲ
signer, siɲe
signifiance, siɲifjɑ̃s
signifiant, siɲifjɑ̃
significatif, siɲifikatif
signification, siɲifikasjɔ̃
significativement, siɲifikativmɑ̃
signifier, siɲifje
sil, sil
silence, silɑ̃s
silencieusement, silɑ̃sjøzmɑ̃
silencieux, silɑ̃sjø
silex, silɛks
silhouette, silwɛt
silhouetter, silwete
silicate, silikat
silice, silis
siliceux, silisø
silicium, silisjɔm
sillage, sijaʒ
sillon, sijɔ̃
sillonner, sijɔne
silo, silo
similaire, similɛʁ
similarité, similaʁite
simili, simili
similitude, similityd
simonie, simɔni
simonien, simɔnjɛ̃
simonisme, simɔnism
simple, sɛ̃pl
simplement, sɛ̃pləmɑ̃
simplex, sɛ̃plɛks
simplicité, sɛ̃plisite
simplification, sɛ̃plifikasjɔ̃
simplifier, sɛ̃plifje
simpliste, sɛ̃plist
simulacre, simylakʁ
simulation, simylasjɔ̃
simuler, simyle
simultané, simyltane
simultanéité, simyltaneite
simultanément, simyltanemɑ̃
sincère, sɛ̃sɛʁ
sincèrement, sɛ̃sɛʁmɑ̃
sincérité, sɛ̃seʁite
singe, sɛ̃ʒ
singer, sɛ̃ʒe
single, sɛ̃ɡl
singularité, sɛ̃ɡylaʁite
singulier, sɛ̃ɡylje
singulièrement, sɛ̃ɡyljɛʁmɑ̃
sinistre, sinistʁ
sinistré, sinistʁe
sinon, sinɔ̃
sinueux, sinɥø
sinuosité, sinɥozite
sinus, sinys
sionisme, sjɔnism
sioniste, sjɔnist
siphon, sifɔ̃
sir, siʁ
sire, siʁ
sirop, siʁo
sirène, siʁɛn
sismique, sismik
site, sit
situ, sity
situation, sitɥasjɔ̃
situer, sitɥe
sitôt, sito
six, sis,si
sixième, sizjɛm
sixte, sikst
siècle, sjɛkl
siège, sjɛʒ
siéger, sjeʒe
ski, ski
slave, slav
slogan, slɔɡɑ̃
slovaque, slɔvak
slovène, slɔvɛn
snobisme, snɔbism
sobre, sɔbʁ
sobrement, sɔbʁəmɑ̃
sobriquet, sɔbʁikɛ
sobriété, sɔbʁijete
soc, sɔk
sociabilité, sɔsjabilite
sociable, sɔsjabl
social, sɔsjal
socialement, sɔsjalmɑ̃
socialisation, sɔsjalizasjɔ̃
socialisme, sɔsjalism
socialiste, sɔsjalist
socioculturel, sɔsjɔkyltyʁɛl
sociologie, sɔsjɔlɔʒi
sociologique, sɔsjɔlɔʒik
sociologiquement, sɔsjɔlɔʒikmɑ̃
sociologue, sɔsjɔlɔɡ
sociopolitique, sɔsjɔpɔlitik
socioprofessionnel, sɔsjɔpʁɔfesjɔnɛl
sociétaire, sɔsjetɛʁ
société, sɔsjete
socle, sɔkl
socratique, sɔkʁatik
sodique, sɔdik
sodium, sɔdjɔm
sofa, sɔfa
soi, swa
soie, swa
soierie, swaʁi
soif, swaf
soignant, swaɲɑ̃
soigner, swaɲe
soigneusement, swaɲøzmɑ̃
soin, swɛ̃
soir, swaʁ
soirée, swaʁe
soit, swa
soixantaine, swasɑ̃tɛn
soixante, swasɑ̃t
soixantième, swasɑ̃tjɛm
soja, sɔʒa
sol, sɔl
solaire, sɔlɛʁ
soldat, sɔlda
solde, sɔld
solder, sɔlde
sole, sɔl
soleil, sɔlɛj
solennel, sɔlanɛl
solennellement, sɔlanɛlmɑ̃
solennité, sɔlanite
solidaire, sɔlidɛʁ
solidairement, sɔlidɛʁmɑ̃
solidarité, sɔlidaʁite
solide, sɔlid
solidement, sɔlidmɑ̃
solidification, sɔlidifikasjɔ̃
solidité, sɔlidite
solitaire, sɔlitɛʁ
solitude, sɔlityd
solive, sɔliv
sollicitation, sɔlisitasjɔ̃
solliciter, sɔlisite
solliciteur, sɔlisitœʁ
sollicitude, sɔlisityd
solo, sɔlo
solstice, sɔlstis
solubilité, sɔlybilite
soluble, sɔlybl
solution, sɔlysjɔ̃
solvabilité, sɔlvabilite
solvable, sɔlvabl
solvant, sɔlvɑ̃
somatique, sɔmatik
sombre, sɔ̃bʁ
sombrer, sɔ̃bʁe
sommaire, sɔmɛʁ
sommairement, sɔmɛʁmɑ̃
sommation, sɔmasjɔ̃
somme, sɔm
sommeil, sɔmɛj
sommer, sɔme
sommet, sɔmɛ
sommier, sɔmje
sommité, sɔmite
somnambule, sɔmnɑ̃byl
somnambulisme, sɔmnɑ̃bylism
somnolence, sɔmnɔlɑ̃s
somptuaire, sɔ̃ptɥɛʁ
somptueusement, sɔ̃ptɥøzmɑ̃
somptueux, sɔ̃ptɥø
somptuosité, sɔ̃ptɥozite
son, sɔ̃
sonate, sɔnat
sondage, sɔ̃daʒ
sonde, sɔ̃d
sonder, sɔ̃de
songe, sɔ̃ʒ
songer, sɔ̃ʒe
songeur, sɔ̃ʒœʁ
sonner, sɔne
sonnerie, sɔnʁi
sonnet, sɔnɛ
sonnette, sɔnɛt
sono, sɔno
sonore, sɔnɔʁ
sonorité, sɔnɔʁite
sophisme, sɔfism
sophiste, sɔfist
sophistication, sɔfistikasjɔ̃
sophistiquer, sɔfistike
sorcellerie, sɔʁsɛlʁi
sorcier, sɔʁsje
sordide, sɔʁdid
sorgho, sɔʁɡo
sort, sɔʁ
sortant, sɔʁtɑ̃
sorte, sɔʁt
sortilège, sɔʁtilɛʒ
sortir, sɔʁtiʁ
sot, so
sottement, sɔtmɑ̃
sottise, sɔtiz
sou, su
soubassement, subasmɑ̃
soubresaut, subʁəso
souche, suʃ
souci, susi
soucier, susje
soucieux, susjø
soudain, sudɛ̃
soudainement, sudɛnmɑ̃
soudaineté, sudɛnte
soudanais, sudanɛ
soude, sud
souder, sude
soudure, sudyʁ
soufflant, suflɑ̃
souffle, sufl
souffler, sufle
soufflet, suflɛ
soufflé, sufle
souffrance, sufʁɑ̃s
souffrant, sufʁɑ̃
souffrir, sufʁiʁ
soufre, sufʁ
soufrer, sufʁe
souhait, swɛ
souhaitable, swɛtabl
souhaiter, swete
souiller, suje
souillure, sujyʁ
souk, suk
soulagement, sulaʒmɑ̃
soulager, sulaʒe
soulever, sulve
soulier, sulje
souligner, suliɲe
soulèvement, sulɛvmɑ̃
soumettre, sumɛtʁ
soumis, sumi
soumission, sumisjɔ̃
soupape, supap
soupe, sup
souper, supe
soupir, supiʁ
soupirant, supiʁɑ̃
soupirer, supiʁe
souple, supl
souplesse, suplɛs
soupçon, supsɔ̃
soupçonner, supsɔne
soupçonneux, supsɔnø
sourate, suʁat
source, suʁs
sourcer, suʁse
sourcil, suʁsil
sourciller, suʁsije
sourd, suʁ
sourdement, suʁdəmɑ̃
sourdre, suʁdʁ
souriant, suʁjɑ̃
sourire, suʁiʁ
souris, suʁi
sournois, suʁnwa
sournoisement, suʁnwazmɑ̃
sous, su
souscripteur, suskʁiptœʁ
souscription, suskʁipsjɔ̃
souscrire, suskʁiʁ
soussigné, susiɲe
soustraction, sustʁaksjɔ̃
soustraire, sustʁɛʁ
soutane, sutan
soute, sut
soutenable, sutnabl
soutenance, sutnɑ̃s
soutenir, sutniʁ
souterrain, sutɛʁɛ̃
soutien, sutjɛ̃
soutènement, sutɛnmɑ̃
souvenance, suvənɑ̃s
souvenir, suvəniʁ
souvent, suvɑ̃
souverain, suvʁɛ̃
souverainement, suvʁɛnmɑ̃
souveraineté, suvʁɛnte
soviet, sɔvjɛt
soviétique, sɔvjetik
soyeux, swajø
soûl, sul
spacieux, spasjø
spahi, spai
spasme, spasm
spasmodique, spasmɔdik
spath, spat
spatial, spasjal
spatialement, spasjalmɑ̃
spatialité, spasjalite
spatule, spatyl
speaker, spikœʁ
spectacle, spɛktakl
spectaculaire, spɛktakylɛʁ
spectateur, spɛktatœʁ
spectral, spɛktʁal
spectre, spɛktʁ
speech, spitʃ
spermatozoïde, spɛʁmatozɔid
sperme, spɛʁm
sphincter, sfɛ̃kte
sphinx, sfɛ̃ks
sphère, sfɛʁ
sphérique, sfeʁik
sphéroïde, sfeʁɔid
spin, spin
spinal, spinal
spinozisme, spinozism
spinoziste, spinozist
spiral, spiʁal
spire, spiʁ
spiritisme, spiʁitism
spiritual, spiʁityɔl
spiritualisme, spiʁitɥalism
spiritualiste, spiʁitɥalist
spiritualité, spiʁitɥalite
spirituel, spiʁitɥɛl
spirituellement, spiʁitɥɛlmɑ̃
spiritueux, spiʁitɥø
spleen, splin
splendeur, splɑ̃dœʁ
splendide, splɑ̃did
splénique, splenik
spoliation, spɔljasjɔ̃
spongieux, spɔ̃ʒjø
spontané, spɔ̃tane
spontanéité, spɔ̃taneite
spontanément, spɔ̃tanemɑ̃
sporadique, spɔʁadik
sporadiquement, spɔʁadikmɑ̃
spore, spɔʁ
sport, spɔʁ
sportif, spɔʁtif
spot, spɔt
spécial, spesjal
spécialement, spesjalmɑ̃
spécialisation, spesjalizasjɔ̃
spécialiser, spesjalize
spécialiste, spesjalist
spécialité, spesjalite
spécieux, spesjø
spécification, spesifikasjɔ̃
spécificité, spesifisite
spécifier, spesifje
spécifique, spesifik
spécifiquement, spesifikmɑ̃
spécimen, spesimɛn
spéculateur, spekylatœʁ
spéculatif, spekylatif
spéculation, spekylasjɔ̃
spéculer, spekyle
spéculum, spekylɔm
square, skwaʁ
squelette, skəlɛt
squelettique, skəletik
stabilisation, stabilizasjɔ̃
stabiliser, stabilize
stabilité, stabilite
stable, stabl
stade, stad
staff, staf
stage, staʒ
stagiaire, staʒjɛʁ
stagnant, staɲɑ̃
stagnation, staɡnasjɔ̃
stalactite, stalaktit
stalinien, stalinjɛ̃
stalinisme, stalinism
stalle, stal
stance, stɑ̃s
stand, stɑ̃d
standard, stɑ̃daʁ
standardisation, stɑ̃daʁdizasjɔ̃
standing, stɑ̃diŋ
star, staʁ
stase, staz
stater, state
stathouder, statudɛʁ
station, stasjɔ̃
stationnaire, stasjɔnɛʁ
stationnement, stasjɔnmɑ̃
stationner, stasjɔne
stationné, stasjɔne
statique, statik
statisticien, statistisjɛ̃
statistique, statistik
statistiquement, statistikmɑ̃
statu, staty
statuaire, statɥɛʁ
statue, staty
statuer, statɥe
statuette, statɥɛt
stature, statyʁ
status, statys
statut, staty
statutaire, statytɛʁ
steamer, stimœʁ
step, stɛp
steppe, stɛp
sterling, stɛʁliŋ
sternum, stɛʁnɔm
stigmate, stiɡmat
stigmatisation, stiɡmatizasjɔ̃
stigmatiser, stiɡmatize
stimulant, stimylɑ̃
stimulation, stimylasjɔ̃
stimuler, stimyle
stimulus, stimylys
stipulation, stipylasjɔ̃
stipule, stipyl
stipuler, stipyle
stock, stɔk
stockage, stɔkaʒ
stocker, stɔke
stomacal, stɔmakal
stopper, stɔpe
stoïcien, stɔisjɛ̃
stoïcisme, stɔisism
stoïque, stɔik
strabisme, stʁabism
stratagème, stʁataʒɛm
strate, stʁat
stratification, stʁatifikasjɔ̃
stratigraphie, stʁatiɡʁafi
stratigraphique, stʁatiɡʁafik
stratège, stʁatɛʒ
stratégie, stʁateʒi
stratégique, stʁateʒik
stress, stʁɛs
strict, stʁikt
strictement, stʁiktəmɑ̃
stricto, stʁikto
strie, stʁi
strier, stʁije
stroma, stʁɔma
strontiane, stʁɔ̃sjan
strophe, stʁɔf
structural, stʁyktyʁal
structuralisme, stʁyktyʁalism
structuraliste, stʁyktyʁalist
structuration, stʁyktyʁasjɔ̃
structure, stʁyktyʁ
structurel, stʁyktyʁɛl
structurellement, stʁyktyʁɛlmɑ̃
structurer, stʁyktyʁe
strychnine, stʁiknin
stuc, styk
studieux, stydjø
studio, stydjo
stupeur, stypœʁ
stupide, stypid
stupidement, stypidmɑ̃
stupidité, stypidite
stupéfaction, stypefaksjɔ̃
stupéfaire, stypefɛʁ
stupéfiant, stypefjɑ̃
style, stil
styler, stile
stylet, stilɛ
stylisation, stilizasjɔ̃
stylistique, stilistik
stylo, stilo
stèle, stɛl
sténose, stenoz
stérile, steʁil
stérilisation, steʁilizasjɔ̃
stériliser, steʁilize
stérilité, steʁilite
stéréotype, steʁeɔtip
stéréotyper, steʁeɔtipe
su, sy
suaire, sɥɛʁ
suave, sɥav
suavité, sɥavite
subalterne, sybaltɛʁn
subconscient, sypkɔ̃sjɑ̃
subdiviser, sybdivize
subdivision, sybdivizjɔ̃
subdéléguer, sybdeleɡe
subir, sybiʁ
subit, sybi
subitement, sybitmɑ̃
subito, sybito
subjectif, sybʒɛktif
subjectivement, sybʒɛktivmɑ̃
subjectivisme, sybʒɛktivism
subjectivité, sybʒɛktivite
subjonctif, sybʒɔ̃ktif
subjuguer, sybʒyɡe
sublimation, syblimasjɔ̃
sublime, syblim
sublimer, syblime
sublimité, syblimite
submerger, sybmɛʁʒe
submersion, sybmɛʁsjɔ̃
subordination, sybɔʁdinasjɔ̃
subordonner, sybɔʁdɔne
subordonné, sybɔʁdɔne
subrepticement, sybʁɛptismɑ̃
subrogation, sybʁɔɡasjɔ̃
subroger, sybʁɔʒe
subrogé, sybʁɔʒe
subsaharien, sypsaaʁjɛ̃
subside, sybzid,sypsid
subsidiaire, sybzidjɛʁ,sypsidjɛʁ
subsidiairement, sybzidjɛʁmɑ̃,sypsidjɛʁmɑ̃
subsidiarité, sybzidjaʁite,sypsidjaʁite
subsistance, sybzistɑ̃s
subsistant, sybzistɑ̃
subsister, sybziste
substance, sypstɑ̃s
substantialité, sypstɑ̃sjalite
substantiel, sypstɑ̃sjɛl
substantiellement, sypstɑ̃sjɛlmɑ̃
substantif, sypstɑ̃tif
substituant, sypstitɥɑ̃
substituer, sypstitɥe
substitut, sypstity
substitution, sypstitysjɔ̃
substrat, sypstʁa
substratum, sypstʁatɔm
subséquent, sypsekɑ̃
subterfuge, syptɛʁfyʒ
subtil, syptil
subtilement, syptilmɑ̃
subtilité, syptilite
subvenir, sybvəniʁ
subvention, sybvɑ̃sjɔ̃
subventionner, sybvɑ̃sjɔne
subversif, sybvɛʁsif
subversion, sybvɛʁsjɔ̃
suc, syk
successeur, syksesœʁ
successible, syksesibl
successif, syksesif
succession, syksesjɔ̃
successivement, syksesivmɑ̃
successoral, syksesɔʁal
succinct, syksɛ̃
succinctement, syksɛ̃tmɑ̃
succion, syksjɔ̃
succomber, sykɔ̃be
succursale, sykyʁsal
succès, syksɛ
succédané, syksedane
succéder, syksede
sucer, syse
sucre, sykʁ
sucrer, sykʁe
sucrerie, sykʁəʁi
sucrier, sykʁije
sud, syd
sud-ouest, sydwɛst
suer, sɥe
sueur, sɥœʁ
suffire, syfiʁ
suffisamment, syfizamɑ̃
suffisance, syfizɑ̃s
suffisant, syfizɑ̃
suffixe, syfiks
suffocation, syfɔkasjɔ̃
suffrage, syfʁaʒ
suggestif, syɡʒɛstif
suggestion, syɡʒɛstjɔ̃
suggérer, syɡʒeʁe
suicidaire, sɥisidɛʁ
suicide, sɥisid
suicider, sɥiside
suie, sɥi
suif, sɥif
suintement, sɥɛ̃tmɑ̃
suisse, sɥis
suite, sɥit
suivant, sɥivɑ̃
suivi, sɥivi
suivre, sɥivʁ
sujet, syʒɛ
sujétion, syʒesjɔ̃
sulfate, sylfat
sulfater, sylfate
sulfure, sylfyʁ
sulfurer, sylfyʁe
sulfureux, sylfyʁø
sulfurique, sylfyʁik
sultan, syltɑ̃
summum, sɔmɔm
sunnite, synit
super, sypɛʁ
superbe, sypɛʁb
superbement, sypɛʁbəmɑ̃
supercherie, sypɛʁʃəʁi
superficie, sypɛʁfisi
superficiel, sypɛʁfisjɛl
superficiellement, sypɛʁfisjɛlmɑ̃
superflu, sypɛʁfly
supermarché, sypɛʁmaʁʃe
superposer, sypɛʁpoze
superposition, sypɛʁpozisjɔ̃
superstitieux, sypɛʁstisjø
superstition, sypɛʁstisjɔ̃
superstructure, sypɛʁstʁyktyʁ
supervision, sypɛʁvizjɔ̃
suppl, sypl
supplanter, syplɑ̃te
suppliant, syplijɑ̃
supplication, syplikasjɔ̃
supplice, syplis
supplier, syplije
supplique, syplik
suppléance, sypleɑ̃s
suppléant, sypleɑ̃
suppléer, syplee
supplément, syplemɑ̃
supplémentaire, syplemɑ̃tɛʁ
support, sypɔʁ
supportable, sypɔʁtabl
supporter, sypɔʁte/sypɔʁtɛʁ,sypɔʁtœʁ
supposer, sypoze
supposition, sypozisjɔ̃
suppression, sypʁesjɔ̃
supprimer, sypʁime
suppuration, sypyʁasjɔ̃
suppôt, sypo
supra, sypʁa
supranational, sypʁanasjɔnal
suprématie, sypʁemasi
suprême, sypʁɛm
supérieur, sypeʁjœʁ
supérieurement, sypeʁjœʁmɑ̃
supériorité, sypeʁjɔʁite
sur, syʁ
surabondamment, syʁabɔ̃damɑ̃
surabondance, syʁabɔ̃dɑ̃s
surabondant, syʁabɔ̃dɑ̃
suranné, syʁane
surcharge, syʁʃaʁʒ
surcharger, syʁʃaʁʒe
surcroît, syʁkʁwa
surdité, syʁdite
sureau, syʁo
surenchère, syʁɑ̃ʃɛʁ
surestimer, syʁɛstime
surexcitation, syʁɛksitasjɔ̃
surface, syʁfas
surfacer, syʁfase
surgi, syʁʒi
surgir, syʁʒiʁ
surgissement, syʁʒismɑ̃
surhomme, syʁɔm
surhumain, syʁymɛ̃
surintendant, syʁɛ̃tɑ̃dɑ̃
surlendemain, syʁlɑ̃dmɛ̃
surmenage, syʁmənaʒ
surmonter, syʁmɔ̃te
surnaturel, syʁnatyʁɛl
surnom, syʁnɔ̃
surnombre, syʁnɔ̃bʁ
surnommer, syʁnɔme
surnuméraire, syʁnymeʁɛʁ
surpasser, syʁpase
surpeuplement, syʁpœpləmɑ̃
surplis, syʁpli
surplomb, syʁplɔ̃****
surplus, syʁply
surpopulation, syʁpɔpylasjɔ̃
surprenant, syʁpʁənɑ̃
surprendre, syʁpʁɑ̃dʁ
surproduction, syʁpʁɔdyksjɔ̃
surréalisme, syʁʁealism
surréaliste, syʁealist
surrénal, syʁenal
sursaut, syʁso
surseoir, syʁswaʁ
sursis, syʁsi
surtaxe, syʁtaks
surtout, syʁtu
surveillance, syʁvɛjɑ̃s
surveillant, syʁvɛjɑ̃
surveiller, syʁveje
survenance, syʁvənɑ̃s
survenir, syʁvəniʁ
survie, syʁvi
survivance, syʁvivɑ̃s
survivant, syʁvivɑ̃
survivre, syʁvivʁ
survol, syʁvɔl
surélever, syʁelve
surélévation, syʁelevasjɔ̃
sus, sy
susceptibilité, sysɛptibilite
susceptible, sysɛptibl
susciter, sysite
suscription, syskʁipsjɔ̃
susdit, sysdi
suspect, syspɛ
suspecter, syspɛkte
suspendre, syspɑ̃dʁ
suspens, syspɑ̃
suspense, syspɑ̃s
suspensif, syspɑ̃sif
suspension, syspɑ̃sjɔ̃
suspicion, syspisjɔ̃
susvisé, sysvize
suture, sytyʁ
suturer, sytyʁe
suzerain, syzʁɛ̃
suzeraineté, syzʁɛnte
suédois, sɥedwa
svelte, svɛlt
swahili, swaili
syllabe, silab
syllaber, silabe
syllabique, silabik
syllogisme, silɔʒism
syllogistique, silɔʒistik
sylvestre, silvɛstʁ
sylviculture, silvikyltyʁ
symbiose, sɛ̃bjoz
symbole, sɛ̃bɔl
symbolique, sɛ̃bɔlik
symboliquement, sɛ̃bɔlikmɑ̃
symbolisation, sɛ̃bɔlizasjɔ̃
symboliser, sɛ̃bɔlize
symbolisme, sɛ̃bɔlism
symboliste, sɛ̃bɔlist
sympathie, sɛ̃pati
sympathique, sɛ̃patik
sympathisant, sɛ̃patizɑ̃
sympathiser, sɛ̃patize
symphonie, sɛ̃fɔni
symphonique, sɛ̃fɔnik
symphyse, sɛ̃fiz
symptomatique, sɛ̃ptɔmatik
symptomatologie, sɛ̃ptɔmatɔlɔʒi
symptôme, sɛ̃ptom
symétrie, simetʁi
symétrique, simetʁik
symétriquement, simetʁikmɑ̃
synagogue, sinaɡɔɡ
synchrone, sɛ̃kʁon
synchronie, sɛ̃kʁɔni
synchronique, sɛ̃kʁɔnik
synchronisation, sɛ̃kʁɔnizasjɔ̃
synchronisme, sɛ̃kʁɔnism
synclinal, sɛ̃klinal
syncope, sɛ̃kɔp
syncrétisme, sɛ̃kʁetism
syndic, sɛ̃dik
syndical, sɛ̃dikal
syndicalisation, sɛ̃dikalizasjɔ̃
syndicalisme, sɛ̃dikalism
syndicaliste, sɛ̃dikalist
syndicat, sɛ̃dika
syndiquer, sɛ̃dike
syndiqué, sɛ̃dike
syndrome, sɛ̃dʁom
synergie, sinɛʁʒi
synode, sinɔd
synonyme, sinɔnim
synonymie, sinɔnimi
synoptique, sinɔptik
synovial, sinɔvjal
syntagmatique, sɛ̃taɡmatik
syntagme, sɛ̃taɡm
syntaxe, sɛ̃taks
syntaxique, sɛ̃taksik
synthèse, sɛ̃tɛz
synthétique, sɛ̃tetik
synthétiser, sɛ̃tetize
syphilis, sifilis
syphilitique, sifilitik
syriaque, siʁjak
syrien, siʁjɛ̃
systole, sistɔl
systolique, sistɔlik
système, sistɛm
systématique, sistematik
systématiquement, sistematikmɑ̃
systématisation, sistematizasjɔ̃
systématiser, sistematize
systémique, sistemik
sèchement, sɛʃmɑ̃
sève, sɛv
séance, seɑ̃s
sécession, sesesjɔ̃
séchage, seʃaʒ
sécher, seʃe
sécheresse, sɛʃʁɛs
séchoir, seʃwaʁ
sécréter, sekʁete
sécrétion, sekʁesjɔ̃
séculaire, sekylɛʁ
sécularisation, sekylaʁizasjɔ̃
séculier, sekylje
sécuritaire, sekyʁitɛʁ
sécurité, sekyʁite
sédentaire, sedɑ̃tɛʁ
sédentarisation, sedɑ̃taʁizasjɔ̃
sédiment, sedimɑ̃
sédimentaire, sedimɑ̃tɛʁ
sédimentation, sedimɑ̃tasjɔ̃
séditieux, sedisjø
sédition, sedisjɔ̃
séducteur, sedyktœʁ
séduction, sedyksjɔ̃
séduire, sedɥiʁ
séduisant, sedɥizɑ̃
ségrégation, seɡʁeɡasjɔ̃
